x,y
104.4,2.807616949
104.405,4.455565929
104.41,6.671142578
104.415,8.721922874
104.42,10.8398428
104.425,12.82958984
104.43,14.55688477
104.435,16.11327934
104.44,17.64526176
104.445,18.73168755
104.45,19.73876762
104.455,20.73974419
104.46,21.45995903
104.465,22.20458794
104.47,22.90038872
104.475,23.49242973
104.48,23.80981255
104.485,24.13940239
104.49,24.53613091
104.495,24.52392387
104.5,24.41406059
104.505,24.43847466
104.51,24.43237114
104.515,24.20043755
104.52,24.05395317
104.525,23.96240044
104.53,23.55956841
104.535,23.2055645
104.54,22.84545708
104.545,22.39990044
104.55,21.88720512
104.555,21.5637188
104.56,21.10595512
104.565,20.45287895
104.57,19.94628716
104.575,19.54345512
104.58,18.81103325
104.585,18.17016411
104.59,17.60864067
104.595,16.84570122
104.6,16.015625
104.605,15.39306641
104.61,14.63012695
104.615,13.76953125
104.62,12.96386719
104.625,12.15820217
104.63,11.15722561
104.635,10.2539053
104.64,9.393309593
104.645,8.300780296
104.65,7.293701172
104.655,6.249999523
104.66,5.047606945
104.665,3.643798828
104.67,2.252197027
104.675,0.952148438
104.68,-0.58593744
104.685,-2.23388648
104.69,-3.704833984
104.695,-5.541991711
104.7,-7.427978516
104.705,-9.289549828
104.71,-11.19995022
104.715,-13.50708008
104.72,-15.75317383
104.725,-18.22509575
104.73,-20.7824688
104.735,-23.400877
104.74,-26.16577148
104.745,-29.24194336
104.75,-32.27538681
104.755,-35.27221298
104.76,-38.51928329
104.765,-42.18749619
104.77,-46.00829697
104.775,-50.49438095
104.78,-56.04248047
104.785,-62.81738281
104.79,-70.56273651
104.795,-77.97240448
104.8,-82.4340744
104.805,-84.30175018
104.81,-85.02806854
104.815,-85.32103729
104.82,-85.35155487
104.825,-85.48583221
104.83,-85.70555878
104.835,-85.7543869
104.84,-85.69945526
104.845,-85.80931854
104.85,-85.90697479
104.855,-85.82762909
104.86,-85.85204315
104.865,-85.96800995
104.87,-85.93138885
104.875,-85.85814667
104.88,-86.02294159
104.885,-86.05345917
104.89,-85.96800995
104.895,-86.04735565
104.9,-86.10839081
104.905,-86.01073456
104.91,-86.01683807
104.915,-86.16332245
104.92,-86.08397675
104.925,-86.04125214
104.93,-86.13890839
104.935,-86.12059784
104.94,-85.98021698
104.945,-86.10228729
104.95,-86.16332245
104.955,-86.08397675
104.96,-86.08397675
104.965,-86.16942596
104.97,-86.12059784
104.975,-85.99852753
104.98,-86.16942596
104.985,-86.15111542
104.99,-86.09618378
104.995,-86.15721893
105,-86.2243576
105.005,-86.15721893
105.01,-86.07787323
105.015,-86.11449432
105.02,-86.05345917
105.025,-85.98021698
105.03,-86.08397675
105.035,-86.13280487
105.04,-86.09008026
105.045,-86.12670135
105.05,-86.19384003
105.055,-86.05956268
105.06,-86.08397675
105.065,-86.16942596
105.07,-86.0656662
105.075,-85.99852753
105.08,-86.13890839
105.085,-86.12059784
105.09,-86.05956268
105.095,-86.18773651
105.1,-86.26708221
105.105,-86.13890839
105.11,-86.07787323
105.115,-86.24877167
105.12,-86.16942596
105.125,-86.12670135
105.13,-86.21825409
105.135,-86.19384003
105.14,-86.17552948
105.145,-86.2609787
105.15,-86.29759979
105.155,-86.2243576
105.16,-86.17552948
105.165,-86.29149628
105.17,-86.23656464
105.175,-86.16942596
105.18,-86.32201385
105.185,-86.24266815
105.19,-86.17552948
105.195,-86.26708221
105.2,-86.34642792
105.205,-86.25487518
105.21,-86.27318573
105.215,-86.35863495
105.22,-86.26708221
105.225,-86.17552948
105.23,-86.29759979
105.235,-86.29149628
105.24,-86.2243576
105.245,-86.25487518
105.25,-86.34642792
105.255,-86.29149628
105.26,-86.19384003
105.265,-86.30980682
105.27,-86.21825409
105.275,-86.19384003
105.28,-86.27928925
105.285,-86.32201385
105.29,-86.18773651
105.295,-86.25487518
105.3,-86.30980682
105.305,-86.24877167
105.31,-86.24266815
105.315,-86.35253143
105.32,-86.27318573
105.325,-86.21825409
105.33,-86.30980682
105.335,-86.27928925
105.34,-86.2243576
105.345,-86.3403244
105.35,-86.25487518
105.355,-86.23656464
105.36,-86.23046112
105.365,-86.34642792
105.37,-86.20604706
105.375,-86.19994354
105.38,33.2885704
105.385,10.66284084
105.39,3.741455078
105.395,1.611328125
105.4,1.977539063
105.405,3.668212891
105.41,5.767821789
105.415,7.885742188
105.42,10.13183498
105.425,12.2070303
105.43,13.98925781
105.435,15.48461914
105.44,17.05322075
105.445,18.23730278
105.45,19.2199688
105.455,20.28808403
105.46,21.31957817
105.465,21.99706841
105.47,22.63183403
105.475,23.23608208
105.48,23.52294731
105.485,23.77929497
105.49,24.09057426
105.495,24.15160942
105.5,24.13940239
105.505,24.23095512
105.51,24.21264458
105.515,24.01122856
105.52,23.85864067
105.525,23.91967583
105.53,23.62060356
105.535,23.42529106
105.54,23.21777153
105.545,22.83325005
105.55,22.43652153
105.555,22.10693169
105.56,21.72851372
105.565,21.14257622
105.57,20.70312309
105.575,20.30639458
105.58,19.59228325
105.585,18.94531059
105.59,18.4387188
105.595,17.71240044
105.6,16.91894341
105.605,16.22314262
105.61,15.53955078
105.615,14.68505859
105.62,13.96484375
105.625,13.20800781
105.63,12.18871975
105.635,11.16332912
105.64,10.33935452
105.645,9.31396389
105.65,8.288573265
105.655,7.12890625
105.66,6.060790539
105.665,4.577636242
105.67,3.405761719
105.675,2.032470465
105.68,0.494384766
105.685,-1.098632693
105.69,-2.691650152
105.695,-4.479979992
105.7,-6.280517101
105.705,-8.068846703
105.71,-10.24169827
105.715,-12.53662014
105.72,-14.79492188
105.725,-17.33398247
105.73,-20.0012188
105.735,-22.87597466
105.74,-25.73242188
105.745,-28.85131836
105.75,-32.08007813
105.755,-35.29662704
105.76,-38.73900986
105.765,-42.61474228
105.77,-46.65526962
105.775,-51.26953125
105.78,-57.08007813
105.785,-64.19067383
105.79,-72.09471893
105.795,-79.05272675
105.8,-83.11156464
105.805,-84.57640839
105.81,-85.15624237
105.815,-85.38207245
105.82,-85.4797287
105.825,-85.44921112
105.83,-85.6384201
105.835,-85.68114471
105.84,-85.76659393
105.845,-85.78490448
105.85,-85.81542206
105.855,-85.74828339
105.86,-85.77269745
105.865,-85.88256073
105.87,-85.8337326
105.875,-85.81542206
105.88,-85.9496994
105.885,-85.94359589
105.89,-85.8703537
105.895,-85.91918182
105.9,-85.9863205
105.905,-85.94359589
105.91,-85.9496994
105.915,-86.0290451
105.92,-85.96800995
105.925,-85.9496994
105.93,-86.02294159
105.935,-86.04735565
105.94,-85.95580292
105.945,-86.04125214
105.95,-86.0656662
105.955,-86.02294159
105.96,-85.99852753
105.965,-86.0656662
105.97,-85.96800995
105.975,-85.9496994
105.98,-86.12059784
105.985,-86.16332245
105.99,-85.99852753
105.995,-86.0656662
106,-86.09008026
106.005,-85.9863205
106.01,-86.03514862
106.015,-86.10839081
106.02,-85.99242401
106.025,-85.98021698
106.03,-86.04125214
106.035,-86.09618378
106.04,-86.04735565
106.045,-86.04125214
106.05,-86.09618378
106.055,-86.01073456
106.06,-86.0290451
106.065,-86.11449432
106.07,-86.09618378
106.075,-85.9863205
106.08,-86.05345917
106.085,-86.09008026
106.09,-86.02294159
106.095,-86.07787323
106.1,-86.13280487
106.105,-86.03514862
106.11,-86.09618378
106.115,-86.16942596
106.12,-86.13280487
106.125,-86.02294159
106.13,-86.12059784
106.135,-86.16942596
106.14,-86.05956268
106.145,-86.12059784
106.15,-86.181633
106.155,-86.07176971
106.16,-86.0656662
106.165,-86.13890839
106.17,-86.05956268
106.175,-86.05345917
106.18,-86.10839081
106.185,-86.13280487
106.19,-86.0290451
106.195,-86.13890839
106.2,-86.16332245
106.205,-86.10228729
106.21,-86.09618378
106.215,-86.10839081
106.22,-86.0290451
106.225,-85.9496994
106.23,-86.08397675
106.235,-86.07176971
106.24,-85.92528534
106.245,-86.0290451
106.25,-86.07176971
106.255,-86.00463104
106.26,-85.98021698
106.265,-86.04735565
106.27,-85.91918182
106.275,-85.90087128
106.28,-85.76659393
106.285,-85.68724823
106.29,-85.66893768
106.295,-85.77880096
106.3,-85.80931854
106.305,-85.68114471
106.31,-85.7543869
106.315,-85.80321503
106.32,-85.72386932
106.325,-85.64452362
106.33,-85.78490448
106.335,-85.82152557
106.34,-85.73607635
106.345,-85.791008
106.35,-85.87645721
106.355,-85.69945526
106.36,-85.76659393
106.365,-85.76049042
106.37,-85.70555878
106.375,-85.61400604
106.38,31.40869141
106.385,9.600829124
106.39,3.466796875
106.395,1.684570313
106.4,2.160644293
106.405,4.052733898
106.41,6.048583508
106.415,7.885742188
106.42,10.04028225
106.425,11.98730373
106.43,13.58032227
106.435,15.03295898
106.44,16.61987114
106.445,17.78564262
106.45,18.85986137
106.455,20.01342583
106.46,20.9777813
106.465,21.69799614
106.47,22.44872856
106.475,23.05908012
106.48,23.44360161
106.485,23.66332817
106.49,23.95019341
106.495,24.04784966
106.5,24.07836723
106.505,24.19433403
106.51,24.21874809
106.515,23.89526176
106.52,23.85253716
106.525,23.791502
106.53,23.49853325
106.535,23.21166801
106.54,22.90038872
106.545,22.50976372
106.55,22.16186333
106.555,21.84448051
106.56,21.35619926
106.565,20.75805473
106.57,20.39794731
106.575,19.82421684
106.58,19.12231255
106.585,18.4020977
106.59,17.87719536
106.595,17.12035942
106.6,16.30248833
106.605,15.72265625
106.61,15.05737305
106.615,14.22119141
106.62,13.42773438
106.625,12.65258694
106.63,11.66992092
106.635,10.63842678
106.64,9.722899437
106.645,8.666991234
106.65,7.556152344
106.655,6.616210938
106.66,5.426024914
106.665,4.113769054
106.67,2.856445074
106.675,1.470947146
106.68,-0.250244141
106.685,-1.971435547
106.69,-3.594970703
106.695,-5.493163586
106.7,-7.562255859
106.705,-9.60693264
106.71,-11.71874905
106.715,-14.12963867
106.72,-16.52831841
106.725,-19.00634575
106.73,-21.85668755
106.735,-24.85351372
106.74,-27.74658203
106.745,-31.07299805
106.75,-34.47265244
106.755,-37.91503525
106.76,-41.61986923
106.765,-45.83129501
106.77,-50.38451767
106.775,-55.76782227
106.78,-62.43286133
106.785,-70.30028534
106.79,-77.64891815
106.795,-82.33031464
106.8,-84.36278534
106.805,-84.9731369
106.81,-85.25389862
106.815,-85.45531464
106.82,-85.51634979
106.825,-85.5590744
106.83,-85.68724823
106.835,-85.72997284
106.84,-85.63231659
106.845,-85.82762909
106.85,-85.93138885
106.855,-85.8703537
106.86,-85.90697479
106.865,-85.9863205
106.87,-85.82762909
106.875,-85.82152557
106.88,-85.89476776
106.885,-85.91307831
106.89,-85.81542206
106.895,-85.89476776
106.9,-85.96800995
106.905,-85.91307831
106.91,-85.89476776
106.915,-85.97411346
106.92,-85.9496994
106.925,-85.85204315
106.93,-85.99242401
106.935,-86.00463104
106.94,-85.9496994
106.945,-85.9863205
106.95,-86.10839081
106.955,-85.97411346
106.96,-85.97411346
106.965,-86.07176971
106.97,-86.00463104
106.975,-85.93138885
106.98,-86.0656662
106.985,-86.08397675
106.99,-86.0290451
106.995,-86.0656662
107,-86.1450119
107.005,-86.05345917
107.01,-86.01683807
107.015,-86.11449432
107.02,-86.09008026
107.025,-86.0290451
107.03,-86.10839081
107.035,-86.13890839
107.04,-86.05345917
107.045,-86.09618378
107.05,-86.17552948
107.055,-86.08397675
107.06,-86.09618378
107.065,-86.18773651
107.07,-86.09618378
107.075,-86.0290451
107.08,-86.13280487
107.085,-86.15111542
107.09,-86.04735565
107.095,-86.12670135
107.1,-86.16332245
107.105,-86.07787323
107.11,-86.07176971
107.115,-86.13280487
107.12,-86.09008026
107.125,-86.01073456
107.13,-86.09618378
107.135,-86.12670135
107.14,-85.99852753
107.145,-86.08397675
107.15,-86.12670135
107.155,-86.04125214
107.16,-86.05345917
107.165,-86.1450119
107.17,-86.03514862
107.175,-85.9863205
107.18,-86.08397675
107.185,-86.07176971
107.19,-85.97411346
107.195,-86.09618378
107.2,-86.09618378
107.205,-86.08397675
107.21,-86.05345917
107.215,-86.10839081
107.22,-86.02294159
107.225,-85.98021698
107.23,-86.0290451
107.235,-86.07787323
107.24,-85.91307831
107.245,-86.01683807
107.25,-86.0290451
107.255,-85.85814667
107.26,-85.82762909
107.265,-85.93749237
107.27,-85.88256073
107.275,-85.83983612
107.28,-85.93749237
107.285,-85.9496994
107.29,-85.84593964
107.295,-85.85204315
107.3,-85.85204315
107.305,-85.73607635
107.31,-85.68114471
107.315,-85.71166229
107.32,-85.55297089
107.325,-85.32714081
107.33,-85.38817596
107.335,-85.26610565
107.34,-85.11351776
107.345,-85.12572479
107.35,-85.12572479
107.355,-84.91820526
107.36,-84.87548065
107.365,-84.82054901
107.37,-84.6618576
107.375,-84.49095917
107.38,29.44946289
107.385,8.538817406
107.39,3.051757574
107.395,1.489257693
107.4,2.014159918
107.405,3.796386719
107.41,5.926513195
107.415,8.0078125
107.42,10.12573147
107.425,12.05444241
107.43,13.56201172
107.435,15.08789063
107.44,16.51611137
107.445,17.79784966
107.45,18.89037895
107.455,20.00732231
107.46,20.88622856
107.465,21.447752
107.47,22.1130352
107.475,22.71728325
107.48,23.01635551
107.485,23.26049614
107.49,23.62060356
107.495,23.68163872
107.5,23.68774223
107.505,23.79760551
107.51,23.81591606
107.515,23.66332817
107.52,23.44360161
107.525,23.21166801
107.53,22.84545708
107.535,22.43041801
107.54,22.229002
107.545,21.77734184
107.55,21.35009575
107.555,20.95947075
107.56,20.34911919
107.565,19.63500786
107.57,19.07958794
107.575,18.5974102
107.58,17.80395317
107.585,17.22411919
107.59,16.69921684
107.595,15.83862305
107.6,15.07568359
107.605,14.43481445
107.61,13.67797852
107.615,12.73803616
107.62,11.92626858
107.625,11.10839748
107.63,10.10742092
107.635,9.027098656
107.64,8.087157249
107.645,6.927490234
107.65,5.712890148
107.655,4.559325695
107.66,3.308105469
107.665,1.861572266
107.67,0.561523378
107.675,-0.872802734
107.68,-2.593993902
107.685,-4.382323742
107.69,-6.011962414
107.695,-7.855224609
107.7,-9.881590843
107.705,-11.84692287
107.71,-13.97705078
107.715,-16.51000786
107.72,-19.17114067
107.725,-21.86889458
107.73,-24.76196098
107.735,-27.76489258
107.74,-30.64575195
107.745,-33.55102158
107.75,-36.73095322
107.755,-40.01464462
107.76,-43.70116806
107.765,-47.91869736
107.77,-52.58178711
107.775,-58.23974609
107.78,-65.41747284
107.785,-73.30931854
107.79,-79.66918182
107.795,-83.16649628
107.8,-84.66796112
107.805,-85.16234589
107.81,-85.3637619
107.815,-85.53466034
107.82,-85.48583221
107.825,-85.54686737
107.83,-85.60790253
107.835,-85.66893768
107.84,-85.62010956
107.845,-85.77880096
107.85,-85.85204315
107.855,-85.79711151
107.86,-85.74217987
107.865,-85.88866425
107.87,-85.89476776
107.875,-85.8703537
107.88,-85.91918182
107.885,-85.96190643
107.89,-85.83983612
107.895,-85.94359589
107.9,-86.05345917
107.905,-85.86425018
107.91,-85.89476776
107.915,-86.00463104
107.92,-85.93749237
107.925,-85.88866425
107.93,-85.96800995
107.935,-85.99242401
107.94,-85.93749237
107.945,-85.98021698
107.95,-86.10839081
107.955,-86.01683807
107.96,-86.02294159
107.965,-86.0656662
107.97,-85.98021698
107.975,-85.88256073
107.98,-86.07176971
107.985,-86.02294159
107.99,-86.00463104
107.995,-86.181633
108,-86.21215057
108.005,-86.15111542
108.01,-86.13280487
108.015,-86.2243576
108.02,-86.17552948
108.025,-86.12670135
108.03,-86.181633
108.035,-86.24877167
108.04,-86.15111542
108.045,-86.2243576
108.05,-86.23656464
108.055,-86.16942596
108.06,-86.19384003
108.065,-86.24266815
108.07,-86.16942596
108.075,-86.12670135
108.08,-86.19994354
108.085,-86.23046112
108.09,-86.12059784
108.095,-86.21825409
108.1,-86.24877167
108.105,-86.13280487
108.11,-86.17552948
108.115,-86.24877167
108.12,-86.15111542
108.125,-86.10228729
108.13,-86.19384003
108.135,-86.24266815
108.14,-86.15111542
108.145,-86.17552948
108.15,-86.23656464
108.155,-86.18773651
108.16,-86.16332245
108.165,-86.16332245
108.17,-86.0656662
108.175,-85.9863205
108.18,-86.13890839
108.185,-86.10839081
108.19,-85.99852753
108.195,-86.09618378
108.2,-86.17552948
108.205,-86.10228729
108.21,-86.08397675
108.215,-86.24266815
108.22,-86.23656464
108.225,-86.09008026
108.23,-86.26708221
108.235,-86.23046112
108.24,-86.15721893
108.245,-86.23046112
108.25,-86.25487518
108.255,-86.17552948
108.26,-86.19384003
108.265,-86.24266815
108.27,-86.20604706
108.275,-86.13890839
108.28,-86.29759979
108.285,-86.21825409
108.29,-86.15721893
108.295,-86.19994354
108.3,-86.27318573
108.305,-86.19384003
108.31,-86.13890839
108.315,-86.19384003
108.32,-86.15111542
108.325,-86.08397675
108.33,-86.15721893
108.335,-86.20604706
108.34,-86.05956268
108.345,-86.15721893
108.35,-86.15111542
108.355,-85.9863205
108.36,-85.99242401
108.365,-86.05345917
108.37,-85.99852753
108.375,-85.88256073
108.38,31.50634766
108.385,9.515379906
108.39,2.990722418
108.395,0.872802734
108.4,1.35498035
108.405,3.204345703
108.41,5.511474133
108.415,7.806396484
108.42,9.948729515
108.425,12.03002834
108.43,13.80004883
108.435,15.36865234
108.44,16.89452934
108.445,18.18237114
108.45,19.33593559
108.455,20.46508598
108.46,21.48437309
108.465,22.12524223
108.47,22.86987114
108.475,23.41308403
108.48,23.68774223
108.485,23.95019341
108.49,24.25536919
108.495,24.3774395
108.5,24.38354301
108.505,24.51171684
108.51,24.62158012
108.515,24.4934063
108.52,24.3774395
108.525,24.21874809
108.53,23.77319145
108.535,23.400877
108.54,23.11401176
108.545,22.68066216
108.55,22.19848442
108.555,21.83227348
108.56,21.447752
108.565,20.92284966
108.57,20.49560356
108.575,20.01952934
108.58,19.2993145
108.585,18.62182426
108.59,18.08471489
108.595,17.4255352
108.6,16.57104301
108.605,15.97290039
108.61,15.24658203
108.615,14.34936523
108.62,13.61694336
108.625,12.91503906
108.63,11.99951077
108.635,11.01684475
108.64,10.05248928
108.645,8.978270531
108.65,7.71484375
108.655,6.585693359
108.66,5.340575695
108.665,3.918457031
108.67,2.636718512
108.675,1.293945193
108.68,-0.286865205
108.685,-1.904296875
108.69,-3.491210938
108.695,-5.255126476
108.7,-7.293701172
108.705,-9.381102562
108.71,-11.40136623
108.715,-13.92211914
108.72,-16.43066216
108.725,-18.87817192
108.73,-21.67358208
108.735,-24.68261528
108.74,-27.58789063
108.745,-30.78613281
108.75,-34.32006454
108.755,-37.76244736
108.76,-41.43066025
108.765,-45.61156845
108.77,-50.05492783
108.775,-55.36499023
108.78,-61.9934082
108.785,-69.8547287
108.79,-77.20946503
108.795,-82.03734589
108.8,-84.26512909
108.805,-84.97924042
108.81,-85.29051971
108.815,-85.56517792